API,oil/day,Date
05123368100000,219.96,2/1/14
05123368100000,162.06,3/1/14
05123368100000,132.80,4/1/14
05123368100000,113.03,5/1/14
05123368100000,98.73,6/1/14
05123368100000,88.94,7/1/14
05123368100000,81.10,8/1/14
05123368100000,76.43,9/1/14
05123368100000,72.03,10/1/14
05123368100000,68.50,11/1/14
05123368100000,65.84,12/1/14
05123368100000,56.74,1/1/15
05123368100000,52.54,2/1/15
05123368100000,56.39,3/1/15
05123368100000,53.53,4/1/15
05123368100000,50.90,5/1/15
05123368100000,45.97,6/1/15
05123368100000,45.45,7/1/15
05123368100000,45.45,8/1/15
05123368100000,40.63,9/1/15
05123368100000,38.06,10/1/15
05123368100000,39.13,11/1/15
05123368100000,33.03,12/1/15
05123368100000,44.58,1/1/16
05123368100000,40.76,2/1/16
05123368100000,36.84,3/1/16
05123368100000,34.90,4/1/16
05123368100000,32.29,5/1/16
05123368100000,33.50,6/1/16
05123368100000,36.48,7/1/16
05123368100000,27.00,8/1/16
05123368100000,27.47,9/1/16
05123368100000,30.94,10/1/16
05123368100000,23.33,11/1/16
05123368100000,27.77,12/1/16
05123368100000,21.46,1/1/17
05123368100000,28.95,2/1/17
05123368100000,24.06,3/1/17
05123368100000,24.87,4/1/17
05123368100000,21.26,5/1/17
05123368100000,21.00,6/1/17
05123368100000,19.16,7/1/17
05123368100000,19.58,8/1/17
05123368100000,21.63,9/1/17
05123368100000,22.10,10/1/17
05123368100000,20.83,11/1/17
05123368100000,19.19,12/1/17
05123368100000,20.71,1/1/18
05123368100000,17.75,2/1/18
05123368100000,19.65,3/1/18
05123368100000,14.57,4/1/18
05123368100000,15.94,5/1/18
05123368100000,13.80,6/1/18
05123368100000,15.58,7/1/18
05123368100000,13.81,8/1/18
05123368100000,14.77,9/1/18
05123368100000,16.55,10/1/18
05123368100000,15.93,11/1/18
05123368100000,15.17,12/1/18
05123368100000,15.71,1/1/19
05123368100000,15.75,2/1/19
05123368100000,20.61,3/1/19
05123368100000,6.60,4/1/19
05123368100000,21.06,5/1/19
05123368100000,15.30,6/1/19
05123368100000,12.74,7/1/19
05123368100000,12.10,8/1/19
05123368100000,12.33,9/1/19
05123368100000,16.13,10/1/19
05123368100000,14.87,11/1/19
05123368100000,16.58,12/1/19
05123368100000,16.00,1/1/20
05123368100000,15.59,2/1/20
05123368100000,17.32,3/1/20
05123368100000,14.90,4/1/20
05123368100000,17.58,5/1/20
05123368100000,10.83,6/1/20
05123368100000,13.39,7/1/20
05123368100000,12.55,8/1/20
05123368100000,12.87,9/1/20
05123368100000,12.94,10/1/20
05123368100000,13.67,11/1/20
05123368100000,18.33,12/1/20
05123368100000,10.39,1/1/21
05123368100000,13.46,2/1/21
05123368100000,12.77,3/1/21
05123368100000,11.97,4/1/21
05123368100000,22.84,5/1/21
05123368100000,15.50,6/1/21
05123368100000,14.19,7/1/21
05123368100000,13.39,8/1/21
05123368100000,13.87,9/1/21
05123368100000,13.03,10/1/21
05123368100000,11.00,11/1/21
05123368100000,13.45,12/1/21
05123368110000,357.64,11/1/13
05123368110000,413.84,12/1/13
05123368110000,200.00,1/1/14
05123368110000,296.07,2/1/14
05123368110000,230.03,3/1/14
05123368110000,179.10,4/1/14
05123368110000,150.26,5/1/14
05123368110000,131.57,6/1/14
05123368110000,116.29,7/1/14
05123368110000,107.68,8/1/14
05123368110000,95.40,9/1/14
05123368110000,85.03,10/1/14
05123368110000,83.93,11/1/14
05123368110000,79.55,12/1/14
05123368110000,70.32,1/1/15
05123368110000,63.64,2/1/15
05123368110000,62.39,3/1/15
05123368110000,62.70,4/1/15
05123368110000,59.71,5/1/15
05123368110000,51.40,6/1/15
05123368110000,48.10,7/1/15
05123368110000,48.06,8/1/15
05123368110000,43.07,9/1/15
05123368110000,45.29,10/1/15
05123368110000,41.67,11/1/15
05123368110000,33.17,12/1/15
05123368110000,46.13,1/1/16
05123368110000,38.83,2/1/16
05123368110000,33.94,3/1/16
05123368110000,34.83,4/1/16
05123368110000,33.16,5/1/16
05123368110000,35.97,6/1/16
05123368110000,33.94,7/1/16
05123368110000,30.97,8/1/16
05123368110000,36.73,9/1/16
05123368110000,35.29,10/1/16
05123368110000,39.37,11/1/16
05123368110000,35.97,12/1/16
05123368110000,29.90,1/1/17
05123368110000,31.29,2/1/17
05123368110000,24.45,3/1/17
05123368110000,23.03,4/1/17
05123368110000,29.23,5/1/17
05123368110000,27.30,6/1/17
05123368110000,24.19,7/1/17
05123368110000,25.61,8/1/17
05123368110000,25.70,9/1/17
05123368110000,27.90,10/1/17
05123368110000,28.60,11/1/17
05123368110000,24.00,12/1/17
05123368110000,24.84,1/1/18
05123368110000,20.22,2/1/18
05123368110000,25.16,3/1/18
05123368110000,21.67,4/1/18
05123368110000,22.03,5/1/18
05123368110000,19.33,6/1/18
05123368110000,20.13,7/1/18
05123368110000,18.52,8/1/18
05123368110000,20.33,9/1/18
05123368110000,21.32,10/1/18
05123368110000,20.30,11/1/18
05123368110000,20.34,12/1/18
05123368110000,19.45,1/1/19
05123368110000,16.13,2/1/19
05123368110000,19.16,3/1/19
05123368110000,0.75,4/1/19
05123368110000,#VALUE!,5/1/19
05123368110000,#VALUE!,6/1/19
05123368110000,#VALUE!,7/1/19
05123368110000,#VALUE!,8/1/19
05123368110000,#VALUE!,9/1/19
05123368110000,#VALUE!,10/1/19
05123368110000,#VALUE!,11/1/19
05123368110000,11.45,12/1/19
05123368110000,10.68,1/1/20
05123368110000,6.83,2/1/20
05123368110000,9.35,3/1/20
05123368110000,8.60,4/1/20
05123368110000,9.94,5/1/20
05123368110000,6.37,6/1/20
05123368110000,7.55,7/1/20
05123368110000,7.52,8/1/20
05123368110000,7.37,9/1/20
05123368110000,7.39,10/1/20
05123368110000,7.11,11/1/20
05123368110000,11.33,12/1/20
05123368110000,17.33,1/1/21
05123368110000,9.79,2/1/21
05123368110000,9.50,3/1/21
05123368110000,8.47,4/1/21
05123368110000,9.23,5/1/21
05123368110000,8.40,6/1/21
05123368110000,7.90,7/1/21
05123368110000,7.58,8/1/21
05123368110000,7.77,9/1/21
05123368110000,7.68,10/1/21
05123368110000,8.10,11/1/21
05123368110000,8.55,12/1/21
05123368120000,275.43,11/1/13
05123368120000,401.39,12/1/13
05123368120000,278.06,1/1/14
05123368120000,295.57,2/1/14
05123368120000,235.52,3/1/14
05123368120000,197.93,4/1/14
05123368120000,179.39,5/1/14
05123368120000,159.27,6/1/14
05123368120000,143.13,7/1/14
05123368120000,125.06,8/1/14
05123368120000,116.20,9/1/14
05123368120000,106.61,10/1/14
05123368120000,100.73,11/1/14
05123368120000,89.87,12/1/14
05123368120000,78.00,1/1/15
05123368120000,76.04,2/1/15
05123368120000,80.58,3/1/15
05123368120000,76.93,4/1/15
05123368120000,75.48,5/1/15
05123368120000,67.43,6/1/15
05123368120000,62.55,7/1/15
05123368120000,61.48,8/1/15
05123368120000,53.60,9/1/15
05123368120000,55.97,10/1/15
05123368120000,55.27,11/1/15
05123368120000,49.58,12/1/15
05123368120000,58.65,1/1/16
05123368120000,53.55,2/1/16
05123368120000,43.87,3/1/16
05123368120000,45.67,4/1/16
05123368120000,43.10,5/1/16
05123368120000,31.40,6/1/16
05123368120000,50.32,7/1/16
05123368120000,42.23,8/1/16
05123368120000,47.70,9/1/16
05123368120000,42.97,10/1/16
05123368120000,47.37,11/1/16
05123368120000,40.10,12/1/16
05123368120000,35.35,1/1/17
05123368120000,37.71,2/1/17
05123368120000,34.35,3/1/17
05123368120000,33.77,4/1/17
05123368120000,31.77,5/1/17
05123368120000,32.37,6/1/17
05123368120000,29.42,7/1/17
05123368120000,31.26,8/1/17
05123368120000,30.80,9/1/17
05123368120000,32.33,10/1/17
05123368120000,30.93,11/1/17
05123368120000,24.61,12/1/17
05123368120000,28.10,1/1/18
05123368120000,26.96,2/1/18
05123368120000,25.06,3/1/18
05123368120000,23.90,4/1/18
05123368120000,22.77,5/1/18
05123368120000,20.13,6/1/18
05123368120000,22.19,7/1/18
05123368120000,19.71,8/1/18
05123368120000,20.13,9/1/18
05123368120000,20.55,10/1/18
05123368120000,20.23,11/1/18
05123368120000,20.37,12/1/18
05123368120000,20.26,1/1/19
05123368120000,17.60,2/1/19
05123368120000,21.10,3/1/19
05123368120000,0.80,4/1/19
05123368120000,#VALUE!,5/1/19
05123368120000,36.67,6/1/19
05123368120000,20.90,7/1/19
05123368120000,13.71,8/1/19
05123368120000,11.41,9/1/19
05123368120000,7.67,10/1/19
05123368120000,112.11,1/1/21
05123368120000,44.54,2/1/21
05123368120000,25.57,3/1/21
05123368120000,15.00,4/1/21
05123368120000,16.23,5/1/21
05123368120000,15.63,6/1/21
05123368120000,19.35,7/1/21
05123368120000,17.06,8/1/21
05123368120000,16.93,9/1/21
05123368120000,16.13,10/1/21
05123368120000,16.43,11/1/21
05123368120000,15.23,12/1/21
05123368140000,260.79,11/1/13
05123368140000,322.65,12/1/13
05123368140000,148.83,1/1/14
05123368140000,236.71,2/1/14
05123368140000,180.06,3/1/14
05123368140000,146.20,4/1/14
05123368140000,124.65,5/1/14
05123368140000,109.07,6/1/14
05123368140000,99.03,7/1/14
05123368140000,89.39,8/1/14
05123368140000,83.60,9/1/14
05123368140000,76.48,10/1/14
05123368140000,79.27,11/1/14
05123368140000,68.81,12/1/14
05123368140000,64.35,1/1/15
05123368140000,63.61,2/1/15
05123368140000,68.71,3/1/15
05123368140000,65.33,4/1/15
05123368140000,64.23,5/1/15
05123368140000,56.13,6/1/15
05123368140000,54.55,7/1/15
05123368140000,51.10,8/1/15
05123368140000,53.80,9/1/15
05123368140000,50.23,10/1/15
05123368140000,47.37,11/1/15
05123368140000,44.68,12/1/15
05123368140000,52.71,1/1/16
05123368140000,50.97,2/1/16
05123368140000,43.87,3/1/16
05123368140000,44.53,4/1/16
05123368140000,40.77,5/1/16
05123368140000,43.00,6/1/16
05123368140000,45.07,7/1/16
05123368140000,38.81,8/1/16
05123368140000,33.73,9/1/16
05123368140000,35.94,10/1/16
05123368140000,37.07,11/1/16
05123368140000,34.55,12/1/16
05123368140000,19.36,1/1/17
05123368140000,40.05,2/1/17
05123368140000,27.13,3/1/17
05123368140000,25.70,4/1/17
05123368140000,33.68,5/1/17
05123368140000,29.07,6/1/17
05123368140000,15.41,7/1/17
05123368140000,31.29,8/1/17
05123368140000,28.63,9/1/17
05123368140000,35.00,10/1/17
05123368140000,26.87,11/1/17
05123368140000,23.97,12/1/17
05123368140000,26.77,1/1/18
05123368140000,26.32,2/1/18
05123368140000,26.52,3/1/18
05123368140000,23.03,4/1/18
05123368140000,21.39,5/1/18
05123368140000,20.59,6/1/18
05123368140000,22.77,7/1/18
05123368140000,19.68,8/1/18
05123368140000,21.97,9/1/18
05123368140000,19.52,10/1/18
05123368140000,20.77,11/1/18
05123368140000,20.74,12/1/18
05123368140000,21.39,1/1/19
05123368140000,20.04,2/1/19
05123368140000,20.61,3/1/19
05123368140000,1.50,4/1/19
05123368140000,#VALUE!,5/1/19
05123368140000,#VALUE!,6/1/19
05123368140000,#VALUE!,7/1/19
05123368140000,#VALUE!,8/1/19
05123368140000,#VALUE!,9/1/19
05123368140000,#VALUE!,10/1/19
05123368140000,#VALUE!,11/1/19
05123368140000,#VALUE!,12/1/19
05123368140000,#VALUE!,1/1/20
05123368140000,#VALUE!,2/1/20
05123368140000,#VALUE!,3/1/20
05123368140000,#VALUE!,4/1/20
05123368140000,#VALUE!,5/1/20
05123368140000,#VALUE!,6/1/20
05123368140000,#VALUE!,7/1/20
05123368140000,#VALUE!,8/1/20
